293
291.0
294.5
288.25
298.125
302.5625
306.7812
310.8906
312.9453
314.4727
317.2363
305.6182
311.3091
310.6545
303.8273
312.4136
312.7068
290.8534
292.4267
209.7134
127
106
102
99
97
97
96
94
94
92
81
81
79
78
69
72
69
63
65
62
61
58
53
55
60
57
67
62
60
70
69
59
47
37
41
33
39
38
40
35
30
24
33
28
29
21
28
29
24
19
28
26
21
26
24
25
24
22
23
22
21
21
22
21
21
20
18
19
19
18
18
17
17
16
15
14
12
9
7
8
7
7
6
4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
