28
30
24
21
23
26
33
34
41
40
50
51
55
55
58
69
75
68
70
78
77
82
65
66
69
76
79
89
77
84
89
94
83
83
86
89
81
103
131
132
133
154
110
121
129
130
132
124
139
134
129
130
112
108
109
107
103
106
117
112
113
106
99
100
105
109
116
116
114
120
141
123
95
103
115
133
144
141
120
135
140
126
120
111
122
129
118
103
117
100
102
85
106
105
112
85
83
82
90
86
68
95
89
75
66
56
57
61
54
42
44
44
31
28
33
28
23
21
18
16
11
14
15
14
11
11
7
6
3
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
