Media,Mediana,Mayor,Menor,Moda,Base
0.0,0.09949874371066199,0.0,0.0,0.09949874371066199,0.4208325082500162
0.0,0.0,0.0,0.0,0.0,0.0
0.31288975694324034,0.0,0.0,0.31288975694324034,0.0,0.2999999999999999
0.4073082370883261,0.0,0.4769696007084728,0.43863424398922607,0.0,0.17291616465790585
0.21794494717703367,0.09949874371066199,0.0,0.21794494717703367,0.09949874371066199,0.36660605559646725
0.19595917942265426,0.0,0.0,0.19595917942265426,0.0,0.3923009049186606
