h,no,va,vo,g
ILS,5,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 24, 'humedad': 50, 'ruido': 58, 'int_luminosa': 970}",0.5667
ILS,6,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 25, 'humedad': 50, 'ruido': 55, 'int_luminosa': 883}",0.5667
ILS,7,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 61, 'int_luminosa': 479}",0.5667
ILS,8,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 24, 'humedad': 50, 'ruido': 34, 'int_luminosa': 897}",0.5667
ILS,9,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 20, 'humedad': 50, 'ruido': 30, 'int_luminosa': 746}",0.5667
ILS,10,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 28, 'humedad': 50, 'ruido': 33, 'int_luminosa': 640}",0.5667
ILS,11,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 26, 'humedad': 50, 'ruido': 56, 'int_luminosa': 665}",0.5667
ILS,12,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 26, 'humedad': 50, 'ruido': 30, 'int_luminosa': 413}",0.5667
ILS,13,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 20, 'humedad': 50, 'ruido': 32, 'int_luminosa': 830}",0.5667
ILS,14,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 27, 'humedad': 50, 'ruido': 48, 'int_luminosa': 540}",0.5667
ILS,15,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 32, 'int_luminosa': 557}",0.5667
ILS,16,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 23, 'humedad': 50, 'ruido': 61, 'int_luminosa': 461}",0.5667
ILS,17,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 56, 'int_luminosa': 941}",0.5667
ILS,18,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 21, 'humedad': 50, 'ruido': 45, 'int_luminosa': 356}",0.5667
ILS,19,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 21, 'humedad': 50, 'ruido': 31, 'int_luminosa': 377}",0.5667
ILS,20,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 23, 'humedad': 50, 'ruido': 33, 'int_luminosa': 906}",0.5667
ILS,21,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 20, 'humedad': 50, 'ruido': 49, 'int_luminosa': 350}",0.5667
ILS,22,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 28, 'humedad': 50, 'ruido': 34, 'int_luminosa': 719}",0.5667
ILS,23,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 59, 'int_luminosa': 846}",0.5667
ILS,24,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 26, 'humedad': 50, 'ruido': 30, 'int_luminosa': 539}",0.5667
ILS,25,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 23, 'humedad': 50, 'ruido': 44, 'int_luminosa': 602}",0.5667
ILS,26,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 21, 'humedad': 50, 'ruido': 43, 'int_luminosa': 723}",0.5667
ILS,27,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 45, 'int_luminosa': 797}",0.5667
ILS,28,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 22, 'humedad': 50, 'ruido': 42, 'int_luminosa': 658}",0.5667
ILS,29,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 27, 'humedad': 50, 'ruido': 59, 'int_luminosa': 688}",0.5667
ILS,30,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 25, 'humedad': 50, 'ruido': 37, 'int_luminosa': 973}",0.5667
ILS,1,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 68, 'ruido': 52, 'int_luminosa': 490}",0.5465
ILS,2,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 68, 'ruido': 37, 'int_luminosa': 487}",0.54675
ILS,3,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 52, 'int_luminosa': 487}",0.54675
ILS,4,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 68, 'ruido': 65, 'int_luminosa': 486}",0.5465
ILS,5,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 27, 'humedad': 67, 'ruido': 59, 'int_luminosa': 490}",0.5463
ILS,6,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 67, 'ruido': 38, 'int_luminosa': 486}",0.5463
ILS,7,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 68, 'ruido': 60, 'int_luminosa': 486}",0.5465
ILS,8,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 23, 'humedad': 68, 'ruido': 31, 'int_luminosa': 490}",0.5465
ILS,9,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 67, 'ruido': 30, 'int_luminosa': 492}",0.5461
ILS,10,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 27, 'humedad': 68, 'ruido': 50, 'int_luminosa': 488}",0.5467
ILS,11,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 60, 'int_luminosa': 488}",0.54665
ILS,12,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 39, 'int_luminosa': 487}",0.54675
ILS,13,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 68, 'ruido': 36, 'int_luminosa': 488}",0.5467
ILS,14,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 68, 'ruido': 58, 'int_luminosa': 491}",0.54645
ILS,15,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 50, 'int_luminosa': 490}",0.5465
ILS,16,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 27, 'humedad': 68, 'ruido': 54, 'int_luminosa': 488}",0.54665
ILS,17,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 23, 'humedad': 68, 'ruido': 47, 'int_luminosa': 486}",0.54655
ILS,18,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 48, 'int_luminosa': 487}",0.5467
ILS,19,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 68, 'ruido': 60, 'int_luminosa': 487}",0.54675
ILS,20,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 27, 'humedad': 68, 'ruido': 36, 'int_luminosa': 486}",0.5465
ILS,21,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 68, 'ruido': 45, 'int_luminosa': 487}",0.54675
ILS,22,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 68, 'ruido': 65, 'int_luminosa': 493}",0.54625
ILS,23,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 68, 'ruido': 45, 'int_luminosa': 487}",0.54675
ILS,24,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 68, 'ruido': 62, 'int_luminosa': 490}",0.5465
ILS,25,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 68, 'ruido': 48, 'int_luminosa': 491}",0.54645
ILS,26,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 23, 'humedad': 68, 'ruido': 49, 'int_luminosa': 488}",0.54665
ILS,27,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 68, 'ruido': 36, 'int_luminosa': 487}",0.5467
ILS,28,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 68, 'ruido': 35, 'int_luminosa': 487}",0.54675
ILS,29,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 68, 'ruido': 37, 'int_luminosa': 487}",0.54675
ILS,30,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 68, 'ruido': 45, 'int_luminosa': 488}",0.54665
ILS,1,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 61, 'ruido': 36, 'int_luminosa': 864}",0.67085
ILS,2,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 63, 'ruido': 37, 'int_luminosa': 864}",0.67085
ILS,3,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 56, 'ruido': 60, 'int_luminosa': 865}",0.6711
ILS,4,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 62, 'ruido': 40, 'int_luminosa': 865}",0.67105
ILS,5,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 56, 'ruido': 42, 'int_luminosa': 864}",0.6709
ILS,6,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 59, 'ruido': 56, 'int_luminosa': 865}",0.6711
ILS,7,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 44, 'ruido': 59, 'int_luminosa': 865}",0.67105
ILS,8,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 48, 'ruido': 43, 'int_luminosa': 859}",0.6698
ILS,9,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 40, 'ruido': 52, 'int_luminosa': 865}",0.6711
ILS,10,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 30, 'int_luminosa': 865}",0.6711
ILS,11,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 68, 'ruido': 58, 'int_luminosa': 864}",0.67085
ILS,12,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 47, 'ruido': 65, 'int_luminosa': 865}",0.6711
ILS,13,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 63, 'ruido': 43, 'int_luminosa': 866}",0.6702
ILS,14,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 41, 'ruido': 33, 'int_luminosa': 864}",0.67085
ILS,15,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 42, 'int_luminosa': 865}",0.6711
ILS,16,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 42, 'ruido': 55, 'int_luminosa': 865}",0.6711
ILS,17,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 62, 'ruido': 56, 'int_luminosa': 865}",0.6711
ILS,18,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 49, 'ruido': 45, 'int_luminosa': 864}",0.6709
ILS,19,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 69, 'ruido': 31, 'int_luminosa': 864}",0.67085
ILS,20,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 40, 'ruido': 45, 'int_luminosa': 865}",0.6711
ILS,21,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 69, 'ruido': 58, 'int_luminosa': 865}",0.67105
ILS,22,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 42, 'ruido': 62, 'int_luminosa': 865}",0.6711
ILS,23,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 40, 'ruido': 46, 'int_luminosa': 865}",0.67105
ILS,24,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 45, 'ruido': 60, 'int_luminosa': 865}",0.67105
ILS,25,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 47, 'ruido': 65, 'int_luminosa': 863}",0.67065
ILS,26,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 69, 'ruido': 54, 'int_luminosa': 865}",0.67105
ILS,27,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 49, 'ruido': 52, 'int_luminosa': 865}",0.6711
ILS,28,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 60, 'ruido': 50, 'int_luminosa': 859}",0.6698
ILS,29,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 48, 'ruido': 63, 'int_luminosa': 861}",0.6702
ILS,30,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 70, 'ruido': 61, 'int_luminosa': 865}",0.6711
ILS,1,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 58, 'ruido': 55, 'int_luminosa': 793}",0.61995
ILS,2,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 56, 'ruido': 56, 'int_luminosa': 794}",0.61875
ILS,3,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 59, 'ruido': 55, 'int_luminosa': 792}",0.61975
ILS,4,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 56, 'ruido': 54, 'int_luminosa': 793}",0.61935
ILS,5,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 21, 'humedad': 57, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,6,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 47, 'ruido': 54, 'int_luminosa': 796}",0.61855
ILS,7,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 60, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,8,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 61, 'ruido': 55, 'int_luminosa': 795}",0.6196
ILS,9,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 51, 'ruido': 55, 'int_luminosa': 791}",0.6195
ILS,10,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 68, 'ruido': 54, 'int_luminosa': 794}",0.6196
ILS,11,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 65, 'ruido': 54, 'int_luminosa': 794}",0.6196
ILS,12,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 56, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,13,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 53, 'ruido': 55, 'int_luminosa': 792}",0.61975
ILS,14,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 63, 'ruido': 54, 'int_luminosa': 790}",0.6187
ILS,15,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 64, 'ruido': 55, 'int_luminosa': 792}",0.6197
ILS,16,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 58, 'ruido': 55, 'int_luminosa': 789}",0.61905
ILS,17,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 62, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,18,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 63, 'ruido': 55, 'int_luminosa': 795}",0.61965
ILS,19,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 53, 'ruido': 55, 'int_luminosa': 796}",0.61915
ILS,20,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 49, 'ruido': 55, 'int_luminosa': 789}",0.61905
ILS,21,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 65, 'ruido': 54, 'int_luminosa': 792}",0.61915
ILS,22,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 70, 'ruido': 55, 'int_luminosa': 793}",0.61995
ILS,23,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 59, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,24,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 47, 'ruido': 54, 'int_luminosa': 793}",0.61935
ILS,25,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 24, 'humedad': 45, 'ruido': 55, 'int_luminosa': 794}",0.62015
ILS,26,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 70, 'ruido': 55, 'int_luminosa': 792}",0.6197
ILS,27,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 25, 'humedad': 66, 'ruido': 55, 'int_luminosa': 792}",0.6197
ILS,28,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 24, 'humedad': 40, 'ruido': 55, 'int_luminosa': 795}",0.6196
ILS,29,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 25, 'humedad': 66, 'ruido': 54, 'int_luminosa': 794}",0.61955
ILS,30,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 47, 'ruido': 54, 'int_luminosa': 795}",0.61905
ILS,1,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 22, 'humedad': 44, 'ruido': 64, 'int_luminosa': 334}",0.5867
ILS,2,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 50, 'int_luminosa': 992}",0.5867
ILS,3,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 55, 'int_luminosa': 670}",0.5867
ILS,4,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 53, 'int_luminosa': 463}",0.5867
ILS,5,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 65, 'int_luminosa': 662}",0.5867
ILS,6,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 35, 'int_luminosa': 864}",0.5867
ILS,7,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 43, 'int_luminosa': 828}",0.5867
ILS,8,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 58, 'int_luminosa': 620}",0.5867
ILS,9,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 33, 'int_luminosa': 738}",0.5867
ILS,10,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 38, 'int_luminosa': 877}",0.5867
ILS,11,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 48, 'int_luminosa': 764}",0.5867
ILS,12,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 63, 'int_luminosa': 731}",0.5867
ILS,13,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 65, 'int_luminosa': 322}",0.5867
ILS,14,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 22, 'humedad': 44, 'ruido': 62, 'int_luminosa': 334}",0.5867
ILS,15,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 38, 'int_luminosa': 608}",0.5867
ILS,16,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 53, 'int_luminosa': 452}",0.5867
ILS,17,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 33, 'int_luminosa': 846}",0.5867
ILS,18,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 53, 'int_luminosa': 564}",0.5867
ILS,19,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 48, 'int_luminosa': 792}",0.5867
ILS,20,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 48, 'int_luminosa': 418}",0.5867
ILS,21,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 58, 'int_luminosa': 826}",0.5867
ILS,22,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 21, 'humedad': 44, 'ruido': 54, 'int_luminosa': 759}",0.5867
ILS,23,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 50, 'int_luminosa': 709}",0.5867
ILS,24,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 30, 'int_luminosa': 438}",0.5867
ILS,25,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 61, 'int_luminosa': 703}",0.5867
ILS,26,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 26, 'humedad': 44, 'ruido': 63, 'int_luminosa': 581}",0.5867
ILS,27,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 50, 'int_luminosa': 845}",0.5867
ILS,28,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 53, 'int_luminosa': 631}",0.5867
ILS,29,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 34, 'int_luminosa': 463}",0.5867
ILS,30,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 57, 'int_luminosa': 716}",0.5867
ILS,1,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 23, 'humedad': 68, 'ruido': 55, 'int_luminosa': 895}",0.63415
ILS,2,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 24, 'humedad': 67, 'ruido': 55, 'int_luminosa': 892}",0.6333
