h,no,va,vo,g
LS,29,"{'temperatura': 36, 'humedad': 76, 'ruido': 103, 'int_luminosa': 704}","{'temperatura': 20, 'humedad': 48, 'ruido': 53, 'int_luminosa': 712}",0.5861
LS,30,"{'temperatura': 36, 'humedad': 76, 'ruido': 103, 'int_luminosa': 704}","{'temperatura': 28, 'humedad': 54, 'ruido': 32, 'int_luminosa': 720}",0.58145
LS,1,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 26, 'humedad': 54, 'ruido': 42, 'int_luminosa': 418}",0.5448
LS,2,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 26, 'humedad': 54, 'ruido': 44, 'int_luminosa': 447}",0.54375
LS,3,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 60, 'ruido': 45, 'int_luminosa': 941}",0.5453
LS,4,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 51, 'ruido': 60, 'int_luminosa': 953}",0.5362
LS,5,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 65, 'ruido': 60, 'int_luminosa': 977}",0.5417
LS,6,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 63, 'ruido': 51, 'int_luminosa': 317}",0.54835
LS,7,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 48, 'ruido': 38, 'int_luminosa': 765}",0.5453
LS,8,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 25, 'humedad': 63, 'ruido': 50, 'int_luminosa': 371}",0.54835
LS,9,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 62, 'ruido': 65, 'int_luminosa': 867}",0.54735
LS,10,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 25, 'humedad': 63, 'ruido': 34, 'int_luminosa': 476}",0.54835
LS,11,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 63, 'ruido': 53, 'int_luminosa': 963}",0.54835
LS,12,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 26, 'humedad': 53, 'ruido': 52, 'int_luminosa': 417}",0.54275
LS,13,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 23, 'humedad': 62, 'ruido': 49, 'int_luminosa': 786}",0.54375
LS,14,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 59, 'ruido': 52, 'int_luminosa': 512}",0.5443
LS,15,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 57, 'ruido': 61, 'int_luminosa': 816}",0.54225
LS,16,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 28, 'humedad': 64, 'ruido': 63, 'int_luminosa': 729}",0.545
LS,17,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 26, 'humedad': 62, 'ruido': 34, 'int_luminosa': 718}",0.5473
LS,18,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 26, 'humedad': 69, 'ruido': 57, 'int_luminosa': 640}",0.54475
LS,19,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 54, 'ruido': 47, 'int_luminosa': 357}",0.5392
LS,20,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 63, 'ruido': 53, 'int_luminosa': 410}",0.54835
LS,21,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 62, 'ruido': 31, 'int_luminosa': 791}",0.5473
LS,22,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 21, 'humedad': 63, 'ruido': 41, 'int_luminosa': 447}",0.54475
LS,23,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 22, 'humedad': 62, 'ruido': 48, 'int_luminosa': 507}",0.54375
LS,24,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 47, 'ruido': 45, 'int_luminosa': 973}",0.54525
LS,25,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 61, 'ruido': 51, 'int_luminosa': 548}",0.54635
LS,26,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 25, 'humedad': 62, 'ruido': 59, 'int_luminosa': 898}",0.54735
LS,27,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 45, 'ruido': 42, 'int_luminosa': 855}",0.5433
LS,28,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 41, 'ruido': 56, 'int_luminosa': 481}",0.5412
LS,29,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 56, 'ruido': 47, 'int_luminosa': 438}",0.5483
LS,30,"{'temperatura': 26, 'humedad': 62, 'ruido': 125, 'int_luminosa': 186}","{'temperatura': 27, 'humedad': 64, 'ruido': 64, 'int_luminosa': 449}",0.545
LS,1,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 28, 'humedad': 52, 'ruido': 50, 'int_luminosa': 835}",0.7126
LS,2,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 61, 'ruido': 33, 'int_luminosa': 962}",0.7082
LS,3,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 53, 'ruido': 45, 'int_luminosa': 632}",0.7125
LS,4,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 24, 'humedad': 54, 'ruido': 39, 'int_luminosa': 425}",0.7124
LS,5,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 23, 'humedad': 51, 'ruido': 52, 'int_luminosa': 695}",0.71815
LS,6,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 64, 'ruido': 31, 'int_luminosa': 663}",0.71865
LS,7,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 59, 'ruido': 55, 'int_luminosa': 542}",0.7148
LS,8,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 60, 'ruido': 30, 'int_luminosa': 793}",0.6866
LS,9,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 23, 'humedad': 50, 'ruido': 44, 'int_luminosa': 361}",0.69265
LS,10,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 65, 'ruido': 54, 'int_luminosa': 404}",0.71275
LS,11,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 50, 'ruido': 63, 'int_luminosa': 645}",0.7132
LS,12,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 27, 'humedad': 51, 'ruido': 51, 'int_luminosa': 497}",0.72125
LS,13,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 41, 'ruido': 39, 'int_luminosa': 850}",0.6857
LS,14,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 23, 'humedad': 51, 'ruido': 61, 'int_luminosa': 574}",0.69505
LS,15,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 50, 'ruido': 44, 'int_luminosa': 612}",0.7137
LS,16,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 24, 'humedad': 60, 'ruido': 35, 'int_luminosa': 462}",0.6718
LS,17,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 53, 'ruido': 33, 'int_luminosa': 668}",0.7119
LS,18,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 50, 'ruido': 33, 'int_luminosa': 537}",0.71485
LS,19,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 44, 'ruido': 44, 'int_luminosa': 690}",0.71485
LS,20,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 53, 'ruido': 55, 'int_luminosa': 457}",0.71595
LS,21,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 53, 'ruido': 31, 'int_luminosa': 351}",0.7236
LS,22,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 27, 'humedad': 51, 'ruido': 45, 'int_luminosa': 802}",0.7165
LS,23,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 23, 'humedad': 52, 'ruido': 63, 'int_luminosa': 433}",0.69395
LS,24,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 43, 'ruido': 35, 'int_luminosa': 651}",0.7155
LS,25,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 23, 'humedad': 44, 'ruido': 47, 'int_luminosa': 612}",0.6887
LS,26,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 24, 'humedad': 52, 'ruido': 64, 'int_luminosa': 993}",0.71015
LS,27,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 24, 'humedad': 51, 'ruido': 56, 'int_luminosa': 838}",0.67025
LS,28,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 49, 'ruido': 32, 'int_luminosa': 403}",0.71125
LS,29,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 22, 'humedad': 49, 'ruido': 61, 'int_luminosa': 608}",0.71115
LS,30,"{'temperatura': 21, 'humedad': 50, 'ruido': 113, 'int_luminosa': 349}","{'temperatura': 25, 'humedad': 52, 'ruido': 48, 'int_luminosa': 475}",0.7183
LS,1,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 23, 'humedad': 54, 'ruido': 48, 'int_luminosa': 717}",0.58625
LS,2,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 27, 'humedad': 66, 'ruido': 45, 'int_luminosa': 710}",0.5879
LS,3,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 24, 'humedad': 63, 'ruido': 36, 'int_luminosa': 705}",0.5868
LS,4,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 25, 'humedad': 63, 'ruido': 57, 'int_luminosa': 672}",0.57975
LS,5,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 27, 'humedad': 50, 'ruido': 51, 'int_luminosa': 888}",0.5823
LS,6,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 27, 'humedad': 59, 'ruido': 35, 'int_luminosa': 700}",0.58575
LS,7,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 20, 'humedad': 40, 'ruido': 58, 'int_luminosa': 960}",0.58035
LS,8,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 22, 'humedad': 56, 'ruido': 34, 'int_luminosa': 697}",0.5851
LS,9,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 28, 'humedad': 40, 'ruido': 47, 'int_luminosa': 704}",0.5866
LS,10,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 68, 'ruido': 37, 'int_luminosa': 717}",0.5868
LS,11,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 60, 'ruido': 51, 'int_luminosa': 611}",0.5774
LS,12,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 26, 'humedad': 44, 'ruido': 43, 'int_luminosa': 995}",0.5765
LS,13,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 25, 'humedad': 62, 'ruido': 56, 'int_luminosa': 716}",0.58655
LS,14,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 22, 'humedad': 42, 'ruido': 35, 'int_luminosa': 702}",0.58615
LS,15,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 22, 'humedad': 57, 'ruido': 33, 'int_luminosa': 697}",0.5851
LS,16,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 24, 'humedad': 40, 'ruido': 49, 'int_luminosa': 391}",0.587
LS,17,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 24, 'humedad': 40, 'ruido': 49, 'int_luminosa': 711}",0.5881
LS,18,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 64, 'ruido': 65, 'int_luminosa': 686}",0.5827
LS,19,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 28, 'humedad': 54, 'ruido': 41, 'int_luminosa': 736}",0.58045
LS,20,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 53, 'ruido': 41, 'int_luminosa': 716}",0.58655
LS,21,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 28, 'humedad': 40, 'ruido': 55, 'int_luminosa': 643}",0.5735
LS,22,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 53, 'ruido': 43, 'int_luminosa': 701}",0.58595
LS,23,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 27, 'humedad': 55, 'ruido': 45, 'int_luminosa': 459}",0.5806
LS,24,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 27, 'humedad': 58, 'ruido': 42, 'int_luminosa': 718}",0.58595
LS,25,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 20, 'humedad': 43, 'ruido': 65, 'int_luminosa': 731}",0.582
LS,26,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 20, 'humedad': 42, 'ruido': 32, 'int_luminosa': 698}",0.58525
LS,27,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 22, 'humedad': 60, 'ruido': 36, 'int_luminosa': 701}",0.58595
LS,28,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 21, 'humedad': 49, 'ruido': 49, 'int_luminosa': 712}",0.5878
LS,29,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 26, 'humedad': 63, 'ruido': 46, 'int_luminosa': 783}",0.5875
LS,30,"{'temperatura': 36, 'humedad': 79, 'ruido': 88, 'int_luminosa': 712}","{'temperatura': 20, 'humedad': 65, 'ruido': 31, 'int_luminosa': 728}",0.5829
LS,1,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 44, 'ruido': 55, 'int_luminosa': 814}",0.8184
LS,2,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 61, 'ruido': 62, 'int_luminosa': 800}",0.78715
LS,3,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 56, 'ruido': 60, 'int_luminosa': 778}",0.8241
LS,4,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 43, 'ruido': 30, 'int_luminosa': 784}",0.7625
LS,5,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 64, 'ruido': 54, 'int_luminosa': 842}",0.80455
LS,6,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 54, 'ruido': 59, 'int_luminosa': 758}",0.814
LS,7,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 62, 'ruido': 34, 'int_luminosa': 792}",0.8071
LS,8,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 55, 'ruido': 43, 'int_luminosa': 494}",0.81475
LS,9,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 54, 'ruido': 33, 'int_luminosa': 929}",0.77915
LS,10,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 43, 'ruido': 54, 'int_luminosa': 799}",0.7803
LS,11,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 28, 'humedad': 55, 'ruido': 50, 'int_luminosa': 826}",0.8174
LS,12,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 25, 'humedad': 51, 'ruido': 53, 'int_luminosa': 680}",0.7635
LS,13,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 25, 'humedad': 56, 'ruido': 30, 'int_luminosa': 572}",0.77995
LS,14,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 57, 'ruido': 43, 'int_luminosa': 849}",0.80395
LS,15,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 66, 'ruido': 31, 'int_luminosa': 756}",0.78605
LS,16,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 64, 'ruido': 51, 'int_luminosa': 797}",0.82485
LS,17,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 20, 'humedad': 55, 'ruido': 35, 'int_luminosa': 469}",0.72995
LS,18,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 20, 'humedad': 59, 'ruido': 50, 'int_luminosa': 762}",0.81065
LS,19,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 56, 'ruido': 51, 'int_luminosa': 751}",0.7933
LS,20,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 57, 'ruido': 51, 'int_luminosa': 685}",0.80085
LS,21,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 52, 'ruido': 31, 'int_luminosa': 706}",0.80535
LS,22,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 46, 'ruido': 38, 'int_luminosa': 771}",0.7918
LS,23,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 53, 'ruido': 54, 'int_luminosa': 806}",0.79635
LS,24,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 50, 'ruido': 34, 'int_luminosa': 725}",0.8027
LS,25,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 25, 'humedad': 45, 'ruido': 31, 'int_luminosa': 871}",0.7627
LS,26,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 25, 'humedad': 43, 'ruido': 48, 'int_luminosa': 826}",0.7824
LS,27,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 69, 'ruido': 51, 'int_luminosa': 797}",0.8115
LS,28,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 21, 'humedad': 60, 'ruido': 51, 'int_luminosa': 809}",0.8166
LS,29,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 55, 'ruido': 63, 'int_luminosa': 949}",0.8026
LS,30,"{'temperatura': 20, 'humedad': 55, 'ruido': 128, 'int_luminosa': 809}","{'temperatura': 22, 'humedad': 60, 'ruido': 55, 'int_luminosa': 614}",0.7581
LS,1,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 22, 'humedad': 48, 'ruido': 54, 'int_luminosa': 845}",0.6918
LS,2,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 65, 'ruido': 53, 'int_luminosa': 927}",0.66395
LS,3,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 27, 'humedad': 64, 'ruido': 30, 'int_luminosa': 848}",0.66245
LS,4,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 21, 'humedad': 60, 'ruido': 48, 'int_luminosa': 820}",0.68645
LS,5,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 21, 'humedad': 44, 'ruido': 48, 'int_luminosa': 867}",0.6804
LS,6,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 56, 'ruido': 43, 'int_luminosa': 764}",0.67445
LS,7,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 57, 'ruido': 53, 'int_luminosa': 792}",0.6804
LS,8,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 49, 'ruido': 50, 'int_luminosa': 551}",0.67785
LS,9,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 48, 'ruido': 59, 'int_luminosa': 913}",0.66865
LS,10,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 27, 'humedad': 63, 'ruido': 65, 'int_luminosa': 762}",0.674
LS,11,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 22, 'humedad': 40, 'ruido': 60, 'int_luminosa': 754}",0.6723
LS,12,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 48, 'ruido': 62, 'int_luminosa': 603}",0.6798
LS,13,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 67, 'ruido': 65, 'int_luminosa': 665}",0.68835
LS,14,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 50, 'ruido': 54, 'int_luminosa': 768}",0.6753
LS,15,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 61, 'ruido': 36, 'int_luminosa': 327}",0.6717
LS,16,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 23, 'humedad': 47, 'ruido': 39, 'int_luminosa': 730}",0.66715
LS,17,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 69, 'ruido': 64, 'int_luminosa': 779}",0.67765
LS,18,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 61, 'ruido': 63, 'int_luminosa': 770}",0.67575
LS,19,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 52, 'ruido': 59, 'int_luminosa': 377}",0.65925
LS,20,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 20, 'humedad': 59, 'ruido': 57, 'int_luminosa': 709}",0.66265
LS,21,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 65, 'ruido': 62, 'int_luminosa': 817}",0.6858
LS,22,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 42, 'ruido': 46, 'int_luminosa': 617}",0.6429
LS,23,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 62, 'ruido': 36, 'int_luminosa': 818}",0.671
LS,24,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 66, 'ruido': 39, 'int_luminosa': 830}",0.6886
LS,25,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 25, 'humedad': 47, 'ruido': 62, 'int_luminosa': 870}",0.678
LS,26,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 26, 'humedad': 44, 'ruido': 37, 'int_luminosa': 838}",0.6903
LS,27,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 26, 'humedad': 50, 'ruido': 59, 'int_luminosa': 806}",0.6584
LS,28,"{'temperatura': 24, 'humedad': 74, 'ruido': 64, 'int_luminosa': 852}","{'temperatura': 24, 'humedad': 57, 'ruido': 37, 'int_luminosa': 817}",0.67075
