h,no,va,vo,g
TS,26,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 20, 'humedad': 50, 'ruido': 53, 'int_luminosa': 788}",0.5667
TS,27,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 25, 'humedad': 50, 'ruido': 52, 'int_luminosa': 786}",0.5667
TS,28,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 27, 'humedad': 50, 'ruido': 30, 'int_luminosa': 497}",0.5667
TS,29,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 23, 'humedad': 50, 'ruido': 42, 'int_luminosa': 868}",0.5667
TS,30,"{'temperatura': 27, 'humedad': 49, 'ruido': 119, 'int_luminosa': 167}","{'temperatura': 23, 'humedad': 50, 'ruido': 38, 'int_luminosa': 545}",0.5667
TS,1,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 68, 'ruido': 62, 'int_luminosa': 482}",0.54565
TS,2,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 63, 'ruido': 62, 'int_luminosa': 515}",0.54335
TS,3,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 67, 'ruido': 41, 'int_luminosa': 498}",0.54565
TS,4,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 58, 'ruido': 55, 'int_luminosa': 530}",0.541
TS,5,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 64, 'ruido': 55, 'int_luminosa': 483}",0.54495
TS,6,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 66, 'ruido': 46, 'int_luminosa': 491}",0.54595
TS,7,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 67, 'ruido': 33, 'int_luminosa': 494}",0.54595
TS,8,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 59, 'ruido': 43, 'int_luminosa': 495}",0.544
TS,9,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 67, 'ruido': 52, 'int_luminosa': 486}",0.5463
TS,10,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 65, 'ruido': 42, 'int_luminosa': 481}",0.54475
TS,11,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 65, 'ruido': 38, 'int_luminosa': 495}",0.5454
TS,12,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 67, 'ruido': 63, 'int_luminosa': 502}",0.54535
TS,13,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 67, 'ruido': 37, 'int_luminosa': 494}",0.54595
TS,14,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 20, 'humedad': 59, 'ruido': 31, 'int_luminosa': 485}",0.5442
TS,15,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 68, 'ruido': 32, 'int_luminosa': 475}",0.54415
TS,16,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 22, 'humedad': 65, 'ruido': 60, 'int_luminosa': 486}",0.5458
TS,17,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 59, 'ruido': 33, 'int_luminosa': 486}",0.5444
TS,18,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 65, 'ruido': 46, 'int_luminosa': 505}",0.54465
TS,19,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 67, 'ruido': 51, 'int_luminosa': 508}",0.54485
TS,20,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 64, 'ruido': 52, 'int_luminosa': 489}",0.5456
TS,21,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 27, 'humedad': 65, 'ruido': 59, 'int_luminosa': 491}",0.5457
TS,22,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 61, 'ruido': 43, 'int_luminosa': 500}",0.54405
TS,23,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 63, 'ruido': 65, 'int_luminosa': 518}",0.54315
TS,24,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 26, 'humedad': 66, 'ruido': 48, 'int_luminosa': 514}",0.5442
TS,25,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 21, 'humedad': 68, 'ruido': 52, 'int_luminosa': 505}",0.5453
TS,26,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 62, 'ruido': 46, 'int_luminosa': 495}",0.5447
TS,27,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 65, 'ruido': 49, 'int_luminosa': 486}",0.54585
TS,28,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 25, 'humedad': 64, 'ruido': 56, 'int_luminosa': 487}",0.5458
TS,29,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 24, 'humedad': 58, 'ruido': 53, 'int_luminosa': 524}",0.54145
TS,30,"{'temperatura': 34, 'humedad': 67, 'ruido': 125, 'int_luminosa': 488}","{'temperatura': 28, 'humedad': 61, 'ruido': 54, 'int_luminosa': 491}",0.54475
TS,1,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 43, 'ruido': 40, 'int_luminosa': 848}",0.66745
TS,2,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 65, 'int_luminosa': 858}",0.6696
TS,3,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 53, 'int_luminosa': 868}",0.66835
TS,4,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 25, 'humedad': 64, 'ruido': 62, 'int_luminosa': 863}",0.66235
TS,5,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 47, 'int_luminosa': 842}",0.6661
TS,6,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 27, 'humedad': 54, 'ruido': 48, 'int_luminosa': 861}",0.64525
TS,7,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 60, 'ruido': 35, 'int_luminosa': 863}",0.67065
TS,8,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 41, 'ruido': 45, 'int_luminosa': 863}",0.67065
TS,9,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 45, 'ruido': 43, 'int_luminosa': 858}",0.6696
TS,10,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 41, 'ruido': 63, 'int_luminosa': 865}",0.6711
TS,11,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 60, 'ruido': 63, 'int_luminosa': 828}",0.66315
TS,12,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 24, 'humedad': 47, 'ruido': 41, 'int_luminosa': 858}",0.6529
TS,13,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 43, 'ruido': 54, 'int_luminosa': 826}",0.66275
TS,14,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 54, 'ruido': 48, 'int_luminosa': 836}",0.6649
TS,15,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 50, 'ruido': 62, 'int_luminosa': 839}",0.6655
TS,16,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 68, 'ruido': 59, 'int_luminosa': 832}",0.664
TS,17,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 61, 'ruido': 32, 'int_luminosa': 861}",0.6702
TS,18,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 54, 'ruido': 45, 'int_luminosa': 829}",0.66335
TS,19,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 54, 'ruido': 56, 'int_luminosa': 808}",0.65885
TS,20,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 58, 'ruido': 62, 'int_luminosa': 823}",0.66205
TS,21,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 25, 'humedad': 68, 'ruido': 56, 'int_luminosa': 850}",0.65955
TS,22,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 25, 'humedad': 44, 'ruido': 37, 'int_luminosa': 840}",0.6574
TS,23,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 25, 'humedad': 52, 'ruido': 65, 'int_luminosa': 833}",0.65585
TS,24,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 62, 'ruido': 30, 'int_luminosa': 828}",0.66315
TS,25,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 66, 'ruido': 32, 'int_luminosa': 857}",0.66935
TS,26,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 64, 'ruido': 63, 'int_luminosa': 846}",0.667
TS,27,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 41, 'ruido': 51, 'int_luminosa': 880}",0.6576
TS,28,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 53, 'ruido': 49, 'int_luminosa': 830}",0.6636
TS,29,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 26, 'humedad': 44, 'ruido': 52, 'int_luminosa': 814}",0.66015
TS,30,"{'temperatura': 25, 'humedad': 78, 'ruido': 114, 'int_luminosa': 866}","{'temperatura': 25, 'humedad': 44, 'ruido': 49, 'int_luminosa': 866}",0.66185
TS,1,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 50, 'ruido': 55, 'int_luminosa': 748}",0.6103
TS,2,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 64, 'ruido': 49, 'int_luminosa': 786}",0.615
TS,3,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 53, 'ruido': 52, 'int_luminosa': 781}",0.61565
TS,4,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 64, 'ruido': 53, 'int_luminosa': 782}",0.61645
TS,5,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 58, 'ruido': 49, 'int_luminosa': 778}",0.6133
TS,6,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 42, 'ruido': 47, 'int_luminosa': 809}",0.60785
TS,7,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 21, 'humedad': 68, 'ruido': 54, 'int_luminosa': 783}",0.61725
TS,8,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 54, 'ruido': 52, 'int_luminosa': 807}",0.61175
TS,9,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 21, 'humedad': 48, 'ruido': 49, 'int_luminosa': 801}",0.6131
TS,10,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 50, 'ruido': 55, 'int_luminosa': 790}",0.6193
TS,11,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 40, 'ruido': 55, 'int_luminosa': 786}",0.61845
TS,12,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 21, 'humedad': 56, 'ruido': 61, 'int_luminosa': 789}",0.6105
TS,13,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 68, 'ruido': 53, 'int_luminosa': 793}",0.6188
TS,14,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 47, 'ruido': 56, 'int_luminosa': 774}",0.61445
TS,15,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 25, 'humedad': 44, 'ruido': 56, 'int_luminosa': 801}",0.61515
TS,16,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 57, 'ruido': 57, 'int_luminosa': 801}",0.61365
TS,17,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 59, 'ruido': 50, 'int_luminosa': 779}",0.6141
TS,18,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 23, 'humedad': 57, 'ruido': 58, 'int_luminosa': 793}",0.61565
TS,19,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 51, 'ruido': 55, 'int_luminosa': 794}",0.62015
TS,20,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 26, 'humedad': 67, 'ruido': 53, 'int_luminosa': 772}",0.6143
TS,21,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 28, 'humedad': 43, 'ruido': 58, 'int_luminosa': 799}",0.6133
TS,22,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 65, 'ruido': 54, 'int_luminosa': 796}",0.61855
TS,23,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 25, 'humedad': 68, 'ruido': 55, 'int_luminosa': 792}",0.61975
TS,24,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 62, 'ruido': 54, 'int_luminosa': 791}",0.61895
TS,25,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 40, 'ruido': 56, 'int_luminosa': 773}",0.6142
TS,26,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 25, 'humedad': 62, 'ruido': 47, 'int_luminosa': 789}",0.6145
TS,27,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 20, 'humedad': 63, 'ruido': 48, 'int_luminosa': 796}",0.6151
TS,28,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 22, 'humedad': 54, 'ruido': 50, 'int_luminosa': 770}",0.61215
TS,29,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 68, 'ruido': 53, 'int_luminosa': 794}",0.619
TS,30,"{'temperatura': 32, 'humedad': 80, 'ruido': 54, 'int_luminosa': 795}","{'temperatura': 27, 'humedad': 58, 'ruido': 54, 'int_luminosa': 781}",0.6168
TS,1,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 28, 'humedad': 44, 'ruido': 37, 'int_luminosa': 431}",0.5867
TS,2,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 28, 'humedad': 44, 'ruido': 42, 'int_luminosa': 974}",0.58665
TS,3,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 44, 'int_luminosa': 310}",0.58665
TS,4,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 53, 'int_luminosa': 908}",0.58665
TS,5,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 26, 'humedad': 45, 'ruido': 61, 'int_luminosa': 530}",0.58335
TS,6,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 21, 'humedad': 44, 'ruido': 50, 'int_luminosa': 467}",0.5867
TS,7,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 43, 'int_luminosa': 576}",0.5867
TS,8,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 26, 'humedad': 46, 'ruido': 36, 'int_luminosa': 577}",0.58
TS,9,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 33, 'int_luminosa': 433}",0.5867
TS,10,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 28, 'humedad': 44, 'ruido': 47, 'int_luminosa': 396}",0.58665
TS,11,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 21, 'humedad': 45, 'ruido': 38, 'int_luminosa': 971}",0.58335
TS,12,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 26, 'humedad': 44, 'ruido': 57, 'int_luminosa': 653}",0.5867
TS,13,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 22, 'humedad': 44, 'ruido': 52, 'int_luminosa': 384}",0.5867
TS,14,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 41, 'int_luminosa': 578}",0.58665
TS,15,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 44, 'int_luminosa': 560}",0.5867
TS,16,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 44, 'ruido': 38, 'int_luminosa': 506}",0.5867
TS,17,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 64, 'int_luminosa': 362}",0.5867
TS,18,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 61, 'int_luminosa': 427}",0.58665
TS,19,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 55, 'int_luminosa': 414}",0.5867
TS,20,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 45, 'ruido': 42, 'int_luminosa': 929}",0.58335
TS,21,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 49, 'int_luminosa': 654}",0.5867
TS,22,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 25, 'humedad': 44, 'ruido': 32, 'int_luminosa': 690}",0.5867
TS,23,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 45, 'ruido': 36, 'int_luminosa': 684}",0.58335
TS,24,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 20, 'humedad': 44, 'ruido': 64, 'int_luminosa': 985}",0.5867
TS,25,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 44, 'int_luminosa': 532}",0.5867
TS,26,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 44, 'ruido': 40, 'int_luminosa': 395}",0.5867
TS,27,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 23, 'humedad': 44, 'ruido': 61, 'int_luminosa': 920}",0.5867
TS,28,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 28, 'humedad': 44, 'ruido': 48, 'int_luminosa': 411}",0.5867
TS,29,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 27, 'humedad': 46, 'ruido': 45, 'int_luminosa': 787}",0.58
TS,30,"{'temperatura': 28, 'humedad': 43, 'ruido': 96, 'int_luminosa': 173}","{'temperatura': 24, 'humedad': 45, 'ruido': 61, 'int_luminosa': 716}",0.58335
TS,1,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 68, 'ruido': 37, 'int_luminosa': 876}",0.6301
TS,2,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 68, 'ruido': 55, 'int_luminosa': 896}",0.63295
TS,3,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 23, 'humedad': 62, 'ruido': 63, 'int_luminosa': 889}",0.63145
TS,4,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 68, 'ruido': 64, 'int_luminosa': 892}",0.6335
TS,5,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 56, 'ruido': 55, 'int_luminosa': 848}",0.62125
TS,6,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 60, 'ruido': 61, 'int_luminosa': 895}",0.63225
TS,7,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 21, 'humedad': 64, 'ruido': 44, 'int_luminosa': 878}",0.62955
TS,8,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 44, 'ruido': 33, 'int_luminosa': 896}",0.62725
TS,9,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 20, 'humedad': 68, 'ruido': 40, 'int_luminosa': 871}",0.62905
TS,10,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 26, 'humedad': 64, 'ruido': 45, 'int_luminosa': 878}",0.6296
TS,11,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 27, 'humedad': 68, 'ruido': 61, 'int_luminosa': 885}",0.63205
TS,12,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 27, 'humedad': 56, 'ruido': 39, 'int_luminosa': 890}",0.63025
TS,13,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 27, 'humedad': 69, 'ruido': 50, 'int_luminosa': 876}",0.62675
TS,14,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 25, 'humedad': 61, 'ruido': 37, 'int_luminosa': 866}",0.6263
TS,15,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 24, 'humedad': 62, 'ruido': 54, 'int_luminosa': 891}",0.63185
TS,16,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 27, 'humedad': 63, 'ruido': 60, 'int_luminosa': 893}",0.63255
TS,17,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 22, 'humedad': 56, 'ruido': 60, 'int_luminosa': 876}",0.62725
TS,18,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 26, 'humedad': 51, 'ruido': 55, 'int_luminosa': 898}",0.62645
TS,19,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 28, 'humedad': 63, 'ruido': 57, 'int_luminosa': 873}",0.62825
TS,20,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 27, 'humedad': 68, 'ruido': 38, 'int_luminosa': 876}",0.6301
TS,21,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 21, 'humedad': 58, 'ruido': 42, 'int_luminosa': 888}",0.6303
TS,22,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 26, 'humedad': 64, 'ruido': 38, 'int_luminosa': 858}",0.6253
TS,23,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 26, 'humedad': 65, 'ruido': 51, 'int_luminosa': 899}",0.62855
TS,24,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 21, 'humedad': 66, 'ruido': 61, 'int_luminosa': 887}",0.632
TS,25,"{'temperatura': 32, 'humedad': 67, 'ruido': 72, 'int_luminosa': 896}","{'temperatura': 21, 'humedad': 66, 'ruido': 61, 'int_luminosa': 898}",0.63005
